,talk_id,tags
6965,1096,mental health
6966,1096,mind
6967,1096,neuroscience
6968,1096,science
6969,1096,self
6970,1097,Senses
6971,1097,Surgery
6972,1097,biotech
6973,1097,brain
6974,1097,code
6975,1097,disability
6976,1097,engineering
6977,1097,innovation
6978,1097,medical research
6979,1097,medicine
6980,1097,neuroscience
6981,1097,prosthetics
6982,1097,science
6983,1097,sight
6984,1097,technology
6985,1098,behavioral economics
6986,1098,business
6987,1098,culture
6988,1098,decision-making
6989,1098,economics
6990,1098,finance
6991,1098,self
6992,1099,global issues
6993,1099,law
6994,1099,politics
6995,1099,prison
6996,1099,war
6997,1100,TEDx
6998,1100,disability
6999,1100,global issues
7000,1100,poverty
7001,1100,prosthetics
7002,1100,storytelling
7003,1100,war
7004,1100,work
7005,1101,comedy
7006,1101,culture
7007,1101,entertainment
7008,1101,health
7009,1101,humor
7010,1101,self
7011,1102,TEDx
7012,1102,aging
7013,1102,culture
7014,1102,health
7015,1102,personality
7016,1102,women
7017,1103,Europe
7018,1103,Foreign Policy
7019,1103,TEDx
7020,1103,global issues
7021,1103,politics
7022,1103,world cultures
7023,1104,TEDx
7024,1104,statistics
7025,1104,visualizations
7026,1105,TEDx
7027,1105,culture
7028,1105,politics
7029,1106,TEDx
7030,1106,astronomy
7031,1106,collaboration
7032,1106,medical imaging
7033,1106,medical research
7034,1106,medicine
7035,1106,science
7036,1106,space
7037,1106,technology
7038,1106,visualizations
7039,1107,TEDx
7040,1107,business
7041,1107,culture
7042,1107,economics
7043,1107,storytelling
7044,1108,TEDx
7045,1108,cancer
7046,1108,chemistry
7047,1108,code
7048,1108,food
7049,1108,health
7050,1108,medicine
7051,1108,pollution
7052,1108,science
7053,1108,youth
7054,1109,TEDx
7055,1109,culture
7056,1109,politics
7057,1110,DNA
7058,1110,TEDx
7059,1110,biology
7060,1110,biotech
7061,1110,computers
7062,1110,genetics
7063,1110,molecular biology
7064,1110,programming
7065,1110,science
7066,1110,science and art
7067,1110,sustainability
7068,1110,visualizations
7069,1111,TEDx
7070,1111,activism
7071,1111,live music
7072,1111,music
7073,1111,performance
7074,1111,poetry
7075,1111,women
7076,1112,TEDx
7077,1112,alternative energy
7078,1112,nuclear energy
7079,1112,technology
7080,1113,TEDx
7081,1113,disability
7082,1113,entertainment
7083,1113,global issues
7084,1113,live music
7085,1114,TED Fellows
7086,1114,design
7087,1114,global development
7088,1114,technology
7089,1114,water
7090,1115,atheism
7091,1115,culture
7092,1115,philosophy
7093,1115,religion
7094,1116,Internet
7095,1116,Surveillance
7096,1116,TEDx
7097,1116,crime
7098,1116,data
7099,1116,politics
7100,1116,technology
7101,1117,business
7102,1117,creativity
7103,1117,media
7104,1117,politics
7105,1117,technology
7106,1118,business
7107,1118,choice
7108,1118,culture
7109,1118,decision-making
7110,1118,marketing
7111,1119,TEDx
7112,1119,algorithm
7113,1119,collaboration
7114,1119,composing
7115,1119,entertainment
7116,1119,math
7117,1119,music
7118,1119,science
7119,1119,science and art
7120,1120,Natural resources
7121,1120,TEDx
7122,1120,alternative energy
7123,1120,biotech
7124,1120,climate change
7125,1120,ecology
7126,1120,energy
7127,1120,engineering
7128,1120,environment
7129,1120,future
7130,1120,green
7131,1120,innovation
7132,1120,nature
7133,1120,oceans
7134,1120,plants
7135,1120,science
7136,1120,solar energy
7137,1120,sustainability
7138,1120,synthetic biology
7139,1120,technology
7140,1121,TEDYouth
7141,1121,TEDx
7142,1121,neuroscience
7143,1121,personality
7144,1121,philosophy
7145,1121,self
7146,1122,3d printing
7147,1122,business
7148,1122,design
7149,1122,manufacturing
7150,1122,technology
7151,1123,culture
7152,1123,extreme sports
7153,1123,fear
7154,1123,sports
7155,1123,success
7156,1124,TEDx
7157,1124,communication
7158,1124,culture
7159,1124,medicine
7160,1124,public health
7161,1125,TEDx
7162,1125,entrepreneur
7163,1125,global issues
7164,1125,poverty
7165,1125,women
7166,1125,women in business
7167,1126,TEDx
7168,1126,architecture
7169,1126,cities
7170,1126,design
7171,1126,sustainability
7172,1127,TEDx
7173,1127,business
7174,1127,consumerism
7175,1127,robots
7176,1127,shopping
7177,1127,technology
7178,1128,Guns
7179,1128,TEDx
7180,1128,global issues
7181,1128,military
7182,1128,peace
7183,1128,war
7184,1129,cancer
7185,1129,medical research
7186,1129,technology
7187,1130,TEDx
7188,1130,brain
7189,1130,business
7190,1130,cognitive science
7191,1130,depression
7192,1130,happiness
7193,1130,health
7194,1130,innovation
7195,1130,mental health
7196,1130,mind
7197,1130,motivation
7198,1130,productivity
7199,1130,psychology
7200,1130,science
7201,1130,social change
7202,1130,sociology
7203,1130,work
7204,1131,Surgery
7205,1131,TEDx
7206,1131,design
7207,1131,global issues
7208,1131,health care
7209,1131,poverty
7210,1131,technology
7211,1132,DNA
7212,1132,TED Brain Trust
7213,1132,computers
7214,1132,engineering
7215,1132,evolution
7216,1132,future
7217,1132,genetics
7218,1132,history
7219,1132,human origins
7220,1132,innovation
7221,1132,life
7222,1132,math
7223,1132,molecular biology
7224,1132,programming
7225,1132,science
7226,1132,technology
7227,1133,activism
7228,1133,adventure
7229,1133,animals
7230,1133,biodiversity
7231,1133,biology
7232,1133,climate change
7233,1133,ecology
7234,1133,entertainment
7235,1133,environment
7236,1133,evolution
7237,1133,exploration
7238,1133,film
7239,1133,fish
7240,1133,global issues
7241,1133,nature
7242,1133,oceans
7243,1133,pollution
7244,1133,science
7245,1133,science and art
7246,1133,submarine
7247,1134,TEDx
7248,1134,global issues
7249,1134,poverty
7250,1134,technology
7251,1135,TEDx
7252,1135,communication
7253,1135,presentation
7254,1135,storytelling
7255,1136,algorithm
7256,1136,biology
7257,1136,biotech
7258,1136,brain
7259,1136,cognitive science
7260,1136,exploration
7261,1136,neuroscience
7262,1136,physiology
7263,1136,science
7264,1137,TEDx
7265,1137,corruption
7266,1137,culture
7267,1137,global issues
7268,1137,military
7269,1137,morality
7270,1137,technology
7271,1137,war
7272,1138,Islam
7273,1138,Middle East
7274,1138,art
7275,1138,cities
7276,1138,culture
7277,1138,film
7278,1139,TEDx
7279,1139,animals
7280,1139,biology
7281,1139,dinosaurs
7282,1139,history
7283,1139,humor
7284,1139,paleontology
7285,1139,science
7286,1140,creativity
7287,1140,culture
7288,1140,photography
7289,1140,technology
7290,1141,TEDx
7291,1141,community
7292,1141,leadership
7293,1141,life
7294,1141,motivation
7295,1142,TEDx
7296,1142,disability
7297,1142,global issues
7298,1142,military
7299,1143,activism
7300,1143,agriculture
7301,1143,animals
7302,1143,biology
7303,1143,cancer
7304,1143,chemistry
7305,1143,children
7306,1143,ecology
7307,1143,environment
7308,1143,film
7309,1143,health
7310,1143,plastic
7311,1143,pollution
7312,1143,pregnancy
7313,1143,public health
7314,1143,science
7315,1143,science and art
7316,1143,sex
7317,1143,sustainability
7318,1144,TEDx
7319,1144,culture
7320,1144,humor
7321,1144,love
7322,1144,relationships
7323,1144,sex
7324,1145,TEDx
7325,1145,family
7326,1145,live music
7327,1145,music
7328,1145,performance
7329,1145,singer
7330,1146,TEDx
7331,1146,health
7332,1146,health care
7333,1146,medicine
7334,1146,public health
7335,1146,technology
7336,1147,TEDx
7337,1147,activism
7338,1147,animals
7339,1147,biology
7340,1147,climate change
7341,1147,conservation
7342,1147,ecology
7343,1147,environment
7344,1147,exploration
7345,1147,fish
7346,1147,genetics
7347,1147,oceans
7348,1147,science
7349,1148,TEDx
7350,1148,disaster relief
7351,1148,global issues
7352,1148,natural disaster
7353,1148,social media
7354,1148,technology
7355,1149,TEDx
7356,1149,environment
7357,1149,global issues
7358,1149,infrastructure
7359,1149,oil
7360,1149,photography
7361,1150,NASA
7362,1150,Planets
7363,1150,TED Fellows
7364,1150,TEDx
7365,1150,activism
7366,1150,environment
7367,1150,global issues
7368,1150,pollution
7369,1150,science
7370,1150,space
7371,1150,technology
7372,1150,universe
7373,1151,archaeology
7374,1151,culture
7375,1151,global issues
7376,1151,history
7377,1151,world cultures
7378,1152,TEDx
7379,1152,comedy
7380,1152,communication
7381,1152,entertainment
7382,1152,humor
7383,1152,language
7384,1152,literature
7385,1153,art
7386,1153,creativity
7387,1154,behavioral economics
7388,1154,economics
7389,1154,money
7390,1154,psychology
7391,1155,TEDx
7392,1155,family
7393,1155,immigration
7394,1155,storytelling
7395,1156,Internet
7396,1156,TEDx
7397,1156,computers
7398,1156,hack
7399,1156,security
7400,1156,technology
7401,1157,TEDx
7402,1157,anthropology
7403,1157,brain
7404,1157,compassion
7405,1157,family
7406,1157,happiness
7407,1157,humanity
7408,1157,life
7409,1157,psychology
7410,1157,science
7411,1157,sociology
7412,1158,TEDYouth
7413,1158,entertainment
7414,1158,online video
7415,1158,social media
7416,1159,biology
7417,1159,collaboration
7418,1159,fish
7419,1159,oceans
7420,1159,photography
7421,1160,animals
7422,1160,biodiversity
7423,1160,climate change
7424,1160,conservation
7425,1160,data
7426,1160,ecology
7427,1160,environment
7428,1160,fish
7429,1160,future
7430,1160,mission blue
7431,1160,oceans
7432,1160,pollution
7433,1160,population
7434,1160,prediction
7435,1160,science
7436,1161,cities
7437,1161,invention
7438,1161,sustainability
7439,1161,technology
7440,1162,activism
7441,1162,agriculture
7442,1162,alternative energy
7443,1162,cities
7444,1162,climate change
7445,1162,economics
7446,1162,energy
7447,1162,environment
7448,1162,future
7449,1162,green
7450,1162,science
7451,1162,solar energy
7452,1162,sustainability
7453,1162,technology
7454,1163,AI
7455,1163,drones
7456,1163,robots
7457,1163,technology
7458,1164,business
7459,1164,culture
7460,1164,introvert
7461,1164,psychology
7462,1165,Criminal Justice
7463,1165,crime
7464,1165,culture
7465,1165,global issues
7466,1165,inequality
7467,1165,law
7468,1165,race
7469,1166,animation
7470,1166,art
7471,1166,entertainment
7472,1166,film
7473,1166,storytelling
7474,1167,big problems
7475,1167,climate change
7476,1167,environment
7477,1167,global issues
7478,1167,science
7479,1168,activism
7480,1168,cities
7481,1168,government
7482,1168,technology
7483,1169,entertainment
7484,1169,performance
7485,1169,performance art
7486,1170,TEDx
7487,1170,art
7488,1170,design
7489,1170,materials
7490,1171,TEDx
7491,1171,business
7492,1171,failure
7493,1171,goal-setting
7494,1171,happiness
7495,1171,success
7496,1172,TED Fellows
7497,1172,TED-Ed
7498,1172,biology
7499,1172,brain
7500,1172,humor
7501,1172,insects
7502,1172,life
7503,1172,nature
7504,1172,neuroscience
7505,1172,physiology
7506,1172,science
7507,1172,sound
7508,1172,technology
7509,1173,Planets
7510,1173,String theory
7511,1173,TED-Ed
7512,1173,consciousness
7513,1173,cosmos
7514,1173,curiosity
7515,1173,dark matter
7516,1173,education
7517,1173,extraterrestrial life
7518,1173,math
7519,1173,mind
7520,1173,nanoscale
7521,1173,philosophy
7522,1173,physics
7523,1173,science
7524,1173,space
7525,1173,universe
7526,1174,TED-Ed
7527,1174,biology
7528,1174,deextinction
7529,1174,ecology
7530,1174,environment
7531,1174,exploration
7532,1174,oceans
7533,1174,science
7534,1174,submarine
7535,1175,Nobel prize
7536,1175,Planets
7537,1175,TED-Ed
7538,1175,ancient world
7539,1175,creativity
7540,1175,curiosity
7541,1175,education
7542,1175,exploration
7543,1175,history
7544,1175,innovation
7545,1175,math
7546,1175,physics
7547,1175,science
7548,1175,simplicity
7549,1175,space
7550,1175,technology
7551,1176,culture
7552,1176,evolution
7553,1176,evolutionary psychology
7554,1176,religion
7555,1177,business
7556,1177,comedy
7557,1177,entertainment
7558,1177,humor
7559,1177,music
7560,1178,brain
7561,1178,culture
7562,1178,psychology
7563,1178,self
7564,1179,TEDx
7565,1179,beauty
7566,1179,design
7567,1179,industrial design
7568,1179,prosthetics
7569,1180,TEDx
7570,1180,architecture
7571,1180,cities
7572,1180,design
7573,1180,social change
7574,1180,sustainability
7575,1181,alternative energy
7576,1181,culture
7577,1181,economics
7578,1181,energy
7579,1181,technology
7580,1182,TEDx
7581,1182,activism
7582,1182,biology
7583,1182,disease
7584,1182,health
7585,1182,health care
7586,1182,heart health
7587,1182,illness
7588,1182,medical imaging
7589,1182,medical research
7590,1182,medicine
7591,1182,physiology
7592,1182,politics
7593,1182,public health
7594,1182,science
7595,1182,women
7596,1183,alternative energy
7597,1183,chemistry
7598,1183,energy
7599,1183,future
7600,1183,innovation
7601,1183,invention
7602,1183,nuclear energy
7603,1183,physics
7604,1183,science
7605,1183,technology
7606,1183,youth
7607,1184,culture
7608,1184,entertainment
7609,1184,humor
7610,1184,poetry
7611,1185,TEDx
7612,1185,data
7613,1185,design
7614,1185,media
7615,1185,news
7616,1186,TEDx
7617,1186,death
7618,1186,global issues
7619,1186,health
7620,1186,health care
7621,1187,alternative energy
7622,1187,energy
7623,1187,invention
7624,1187,technology
7625,1188,Internet
7626,1188,Vaccines
7627,1188,biology
7628,1188,biomimicry
7629,1188,birds
7630,1188,children
7631,1188,community
7632,1188,design
7633,1188,drones
7634,1188,engineering
7635,1188,flight
7636,1188,health
7637,1188,innovation
7638,1188,invention
7639,1188,materials
7640,1188,military
7641,1188,nanoscale
7642,1188,nature
7643,1188,neuroscience
7644,1188,physics
7645,1188,product design
7646,1188,prosthetics
7647,1188,robots
7648,1188,rocket science
7649,1188,science
7650,1188,technology
7651,1188,weather
7652,1189,global issues
7653,1189,peace
7654,1189,social change
7655,1189,women
7656,1190,TED Fellows
7657,1190,code
7658,1190,creativity
7659,1190,education
7660,1190,technology
7661,1190,toy
7662,1191,art
7663,1191,design
7664,1191,entertainment
7665,1191,illusion
7666,1191,magic
7667,1191,technology
7668,1192,TEDx
7669,1192,alternative energy
7670,1192,global issues
7671,1192,green
7672,1192,poverty
7673,1192,technology
7674,1193,Internet
7675,1193,TEDx
7676,1193,global issues
7677,1193,politics
7678,1193,technology
7679,1194,TED-Ed
7680,1194,oceans
7681,1195,AI
7682,1195,communication
7683,1195,community
7684,1195,culture
7685,1195,sociology
7686,1195,technology
7687,1196,creativity
7688,1196,design
7689,1196,humor
7690,1196,literature
7691,1197,health care
7692,1197,interface design
7693,1197,medical research
7694,1197,technology
7695,1198,Human body
7696,1198,TED Fellows
7697,1198,architecture
7698,1198,design
7699,1198,smell
7700,1198,technology
7701,1199,TED-Ed
7702,1199,TEDYouth
7703,1199,culture
7704,1199,entertainment
7705,1199,language
7706,1199,poetry
7707,1199,youth
7708,1200,TEDx
7709,1200,agriculture
7710,1200,environment
7711,1200,global issues
7712,1201,community
7713,1201,creativity
7714,1201,design
7715,1201,memory
7716,1201,storytelling
7717,1202,TEDx
7718,1202,animals
7719,1202,community
7720,1202,monkeys
7721,1202,morality
7722,1202,science
7723,1203,TEDx
7724,1203,culture
7725,1203,global issues
7726,1203,health care
7727,1203,population
7728,1203,sex
7729,1204,Surgery
7730,1204,TEDx
7731,1204,biology
7732,1204,biomechanics
7733,1204,biotech
7734,1204,collaboration
7735,1204,design
7736,1204,disease
7737,1204,engineering
7738,1204,future
7739,1204,health
7740,1204,health care
7741,1204,heart health
7742,1204,innovation
7743,1204,materials
7744,1204,medical research
7745,1204,medicine
7746,1204,physiology
7747,1204,product design
7748,1204,science
7749,1204,technology
