,Beautiful,Confusing,Courageous,Fascinating,Funny,Informative,Ingenious,Inspiring,Jaw-dropping,Longwinded,OK,Obnoxious,Persuasive,Unconvincing,talk_id
796,225.0,17.0,6.0,28.0,39.0,2.0,29.0,100.0,23.0,10.0,48.0,43.0,8.0,24.0,797.0
797,38.0,6.0,56.0,141.0,6.0,127.0,160.0,484.0,82.0,27.0,24.0,17.0,138.0,38.0,798.0
798,19.0,16.0,29.0,136.0,2.0,465.0,56.0,184.0,13.0,60.0,119.0,24.0,261.0,129.0,799.0
799,10.0,19.0,23.0,26.0,22.0,165.0,16.0,154.0,8.0,40.0,92.0,25.0,181.0,63.0,800.0
800,17.0,3.0,8.0,123.0,29.0,162.0,87.0,104.0,29.0,9.0,26.0,14.0,145.0,7.0,801.0
801,679.0,22.0,14.0,344.0,8.0,6.0,214.0,250.0,205.0,48.0,72.0,14.0,14.0,26.0,802.0
802,13.0,58.0,26.0,363.0,7.0,437.0,136.0,283.0,49.0,123.0,160.0,28.0,195.0,122.0,803.0
803,16.0,19.0,46.0,109.0,1.0,299.0,616.0,128.0,42.0,32.0,111.0,5.0,328.0,93.0,804.0
804,63.0,3.0,49.0,74.0,4.0,144.0,28.0,181.0,20.0,19.0,26.0,4.0,84.0,4.0,805.0
805,26.0,29.0,16.0,393.0,39.0,260.0,258.0,108.0,163.0,20.0,24.0,8.0,58.0,11.0,806.0
806,541.0,13.0,34.0,212.0,18.0,5.0,187.0,261.0,148.0,31.0,63.0,15.0,4.0,26.0,807.0
807,84.0,8.0,198.0,137.0,6.0,184.0,231.0,705.0,31.0,38.0,48.0,3.0,236.0,16.0,808.0
808,3.0,11.0,11.0,10.0,0.0,90.0,1.0,41.0,2.0,75.0,42.0,13.0,36.0,53.0,809.0
809,174.0,12.0,1246.0,129.0,1.0,899.0,48.0,618.0,942.0,30.0,56.0,52.0,689.0,71.0,810.0
810,5.0,14.0,119.0,34.0,0.0,175.0,31.0,192.0,44.0,39.0,44.0,13.0,196.0,44.0,811.0
811,72.0,141.0,22.0,302.0,25.0,432.0,291.0,238.0,50.0,8.0,109.0,9.0,298.0,95.0,812.0
812,49.0,27.0,160.0,270.0,55.0,522.0,296.0,715.0,69.0,96.0,147.0,32.0,828.0,127.0,813.0
813,614.0,32.0,23.0,758.0,137.0,594.0,244.0,334.0,125.0,71.0,149.0,20.0,367.0,178.0,814.0
814,126.0,9.0,149.0,92.0,7.0,30.0,17.0,424.0,16.0,9.0,30.0,10.0,39.0,10.0,815.0
815,399.0,11.0,156.0,262.0,11.0,100.0,218.0,722.0,98.0,11.0,47.0,27.0,91.0,49.0,816.0
816,20.0,7.0,16.0,28.0,5.0,121.0,4.0,38.0,7.0,48.0,40.0,8.0,50.0,24.0,817.0
817,8.0,17.0,9.0,20.0,78.0,204.0,10.0,22.0,13.0,90.0,122.0,295.0,104.0,130.0,818.0
818,175.0,4.0,270.0,60.0,3.0,75.0,18.0,461.0,61.0,18.0,17.0,17.0,179.0,19.0,819.0
819,131.0,56.0,506.0,643.0,596.0,1254.0,631.0,1776.0,117.0,230.0,584.0,95.0,1520.0,496.0,820.0
820,151.0,9.0,254.0,359.0,490.0,204.0,578.0,901.0,119.0,21.0,40.0,11.0,332.0,6.0,821.0
821,218.0,55.0,653.0,293.0,370.0,500.0,129.0,1187.0,359.0,37.0,179.0,263.0,670.0,811.0,822.0
822,357.0,27.0,313.0,369.0,30.0,333.0,285.0,1744.0,102.0,69.0,127.0,14.0,776.0,172.0,823.0
823,19.0,15.0,70.0,164.0,111.0,279.0,70.0,123.0,83.0,16.0,59.0,28.0,342.0,37.0,824.0
824,32.0,3.0,50.0,294.0,6.0,155.0,505.0,310.0,131.0,6.0,15.0,0.0,107.0,0.0,825.0
825,28.0,7.0,86.0,107.0,21.0,166.0,154.0,309.0,23.0,24.0,88.0,11.0,121.0,32.0,826.0
826,72.0,12.0,205.0,79.0,55.0,132.0,48.0,447.0,44.0,10.0,34.0,27.0,262.0,56.0,827.0
827,633.0,19.0,1555.0,234.0,62.0,322.0,77.0,2055.0,290.0,23.0,121.0,63.0,835.0,73.0,828.0
828,79.0,9.0,613.0,170.0,26.0,95.0,73.0,787.0,141.0,13.0,47.0,14.0,143.0,27.0,829.0
829,27.0,43.0,77.0,179.0,40.0,375.0,16.0,240.0,59.0,63.0,97.0,359.0,170.0,286.0,830.0
830,117.0,27.0,176.0,195.0,16.0,463.0,115.0,1042.0,42.0,54.0,142.0,26.0,547.0,51.0,831.0
831,188.0,12.0,371.0,196.0,702.0,593.0,98.0,488.0,36.0,71.0,187.0,69.0,177.0,86.0,832.0
832,58.0,18.0,58.0,339.0,20.0,489.0,245.0,682.0,57.0,38.0,74.0,23.0,515.0,37.0,833.0
833,280.0,27.0,330.0,1364.0,574.0,1460.0,893.0,1803.0,634.0,22.0,118.0,34.0,1452.0,41.0,834.0
834,391.0,3.0,172.0,285.0,40.0,197.0,16.0,376.0,240.0,2.0,15.0,2.0,131.0,7.0,835.0
835,447.0,51.0,1149.0,466.0,171.0,1084.0,128.0,3817.0,236.0,52.0,228.0,86.0,1360.0,129.0,836.0
836,47.0,6.0,59.0,46.0,10.0,107.0,43.0,303.0,21.0,21.0,28.0,3.0,114.0,7.0,837.0
837,7942.0,155.0,8280.0,4638.0,5225.0,4561.0,1094.0,21444.0,2100.0,283.0,500.0,113.0,3510.0,233.0,838.0
838,70.0,9.0,175.0,186.0,9.0,383.0,84.0,805.0,35.0,96.0,99.0,18.0,583.0,95.0,839.0
839,147.0,76.0,216.0,126.0,1103.0,374.0,163.0,666.0,47.0,57.0,540.0,304.0,560.0,527.0,840.0
840,896.0,66.0,488.0,874.0,202.0,1208.0,135.0,1093.0,233.0,61.0,155.0,77.0,593.0,257.0,841.0
841,79.0,19.0,88.0,833.0,334.0,467.0,377.0,296.0,91.0,26.0,77.0,14.0,74.0,23.0,842.0
842,60.0,4.0,441.0,182.0,5.0,634.0,203.0,433.0,299.0,17.0,34.0,10.0,480.0,26.0,843.0
843,1285.0,17.0,569.0,596.0,861.0,143.0,156.0,4019.0,217.0,102.0,184.0,37.0,556.0,58.0,844.0
844,49.0,15.0,172.0,32.0,11.0,121.0,13.0,375.0,15.0,57.0,82.0,33.0,220.0,81.0,845.0
845,125.0,40.0,41.0,563.0,143.0,461.0,222.0,324.0,72.0,39.0,256.0,23.0,189.0,107.0,846.0
846,17.0,10.0,97.0,238.0,515.0,152.0,242.0,162.0,53.0,41.0,89.0,20.0,21.0,34.0,847.0
847,305.0,24.0,239.0,102.0,30.0,113.0,77.0,962.0,16.0,82.0,149.0,59.0,369.0,133.0,848.0
848,16.0,15.0,202.0,174.0,8.0,582.0,80.0,315.0,63.0,52.0,145.0,52.0,524.0,165.0,849.0
849,32.0,14.0,310.0,90.0,13.0,461.0,29.0,412.0,155.0,58.0,60.0,80.0,611.0,95.0,850.0
850,223.0,7.0,312.0,73.0,9.0,23.0,5.0,480.0,195.0,43.0,30.0,37.0,24.0,11.0,851.0
851,42.0,46.0,73.0,46.0,77.0,244.0,33.0,340.0,22.0,88.0,114.0,87.0,246.0,163.0,852.0
852,33.0,10.0,2.0,312.0,5.0,183.0,149.0,95.0,245.0,10.0,21.0,2.0,20.0,6.0,853.0
853,45.0,21.0,27.0,188.0,410.0,70.0,162.0,79.0,42.0,20.0,194.0,26.0,7.0,102.0,854.0
854,81.0,29.0,134.0,812.0,68.0,1378.0,117.0,517.0,256.0,74.0,156.0,39.0,728.0,130.0,855.0
855,19.0,2.0,26.0,93.0,3.0,392.0,205.0,211.0,22.0,20.0,40.0,6.0,411.0,14.0,856.0
856,101.0,18.0,100.0,64.0,766.0,66.0,99.0,462.0,14.0,15.0,177.0,11.0,110.0,71.0,857.0
857,23.0,25.0,18.0,144.0,1.0,95.0,60.0,94.0,31.0,106.0,84.0,44.0,28.0,156.0,858.0
858,112.0,12.0,114.0,25.0,26.0,10.0,9.0,278.0,16.0,38.0,32.0,9.0,32.0,7.0,859.0
859,36.0,13.0,24.0,127.0,36.0,140.0,173.0,155.0,13.0,7.0,39.0,13.0,78.0,35.0,860.0
860,11.0,13.0,14.0,90.0,52.0,126.0,51.0,277.0,17.0,58.0,147.0,13.0,94.0,60.0,861.0
861,25.0,35.0,21.0,152.0,22.0,466.0,41.0,114.0,8.0,45.0,255.0,30.0,175.0,190.0,862.0
862,73.0,23.0,59.0,715.0,124.0,610.0,96.0,851.0,116.0,38.0,98.0,27.0,493.0,98.0,863.0
863,334.0,17.0,164.0,86.0,7.0,8.0,45.0,311.0,97.0,15.0,42.0,17.0,29.0,23.0,864.0
864,448.0,16.0,446.0,401.0,981.0,426.0,213.0,3318.0,112.0,18.0,221.0,29.0,1360.0,47.0,865.0
865,51.0,14.0,18.0,366.0,48.0,264.0,196.0,287.0,73.0,53.0,123.0,35.0,115.0,112.0,866.0
866,73.0,0.0,186.0,60.0,5.0,27.0,12.0,301.0,50.0,2.0,14.0,2.0,17.0,2.0,867.0
867,154.0,8.0,71.0,796.0,10.0,512.0,1108.0,1321.0,358.0,11.0,36.0,8.0,573.0,14.0,868.0
868,244.0,4.0,14.0,207.0,175.0,4.0,49.0,83.0,216.0,38.0,44.0,30.0,5.0,11.0,869.0
869,175.0,10.0,41.0,38.0,0.0,84.0,13.0,320.0,11.0,47.0,47.0,16.0,124.0,40.0,870.0
870,153.0,26.0,32.0,1646.0,90.0,1367.0,351.0,497.0,273.0,21.0,141.0,23.0,294.0,37.0,871.0
871,294.0,13.0,307.0,108.0,4.0,109.0,27.0,864.0,54.0,73.0,102.0,6.0,261.0,44.0,872.0
872,7.0,18.0,13.0,50.0,8.0,200.0,44.0,138.0,10.0,37.0,62.0,7.0,68.0,37.0,873.0
873,68.0,4.0,175.0,126.0,215.0,121.0,22.0,507.0,38.0,12.0,28.0,32.0,137.0,15.0,874.0
874,45.0,30.0,211.0,109.0,3.0,325.0,47.0,282.0,27.0,179.0,138.0,100.0,356.0,273.0,875.0
875,16.0,8.0,67.0,169.0,3.0,179.0,34.0,104.0,93.0,11.0,31.0,6.0,43.0,5.0,876.0
876,173.0,16.0,46.0,50.0,12.0,36.0,11.0,178.0,13.0,38.0,45.0,71.0,36.0,58.0,877.0
877,5.0,5.0,24.0,143.0,11.0,161.0,150.0,84.0,41.0,18.0,39.0,4.0,107.0,15.0,878.0
878,466.0,12.0,18.0,111.0,8.0,3.0,21.0,156.0,80.0,13.0,43.0,15.0,6.0,19.0,879.0
879,128.0,9.0,227.0,128.0,4.0,217.0,31.0,666.0,78.0,19.0,42.0,16.0,194.0,24.0,880.0
880,555.0,16.0,523.0,433.0,87.0,62.0,402.0,1335.0,386.0,19.0,50.0,28.0,191.0,27.0,881.0
881,105.0,7.0,327.0,125.0,8.0,118.0,20.0,677.0,41.0,13.0,67.0,14.0,107.0,19.0,882.0
882,15.0,61.0,125.0,64.0,9.0,690.0,28.0,124.0,69.0,53.0,207.0,31.0,385.0,108.0,883.0
883,91.0,10.0,111.0,635.0,6.0,396.0,457.0,544.0,873.0,9.0,38.0,17.0,49.0,14.0,884.0
884,183.0,19.0,173.0,70.0,73.0,82.0,18.0,514.0,21.0,64.0,113.0,125.0,118.0,95.0,885.0
885,243.0,29.0,258.0,1258.0,258.0,787.0,1971.0,2681.0,989.0,42.0,172.0,53.0,918.0,45.0,886.0
886,391.0,68.0,49.0,1330.0,31.0,583.0,832.0,588.0,970.0,96.0,110.0,29.0,85.0,83.0,887.0
887,15.0,13.0,27.0,41.0,8.0,183.0,155.0,139.0,17.0,14.0,53.0,7.0,135.0,23.0,888.0
888,209.0,28.0,93.0,427.0,390.0,417.0,124.0,708.0,93.0,70.0,98.0,36.0,347.0,83.0,889.0
889,183.0,31.0,28.0,525.0,43.0,343.0,72.0,199.0,90.0,91.0,110.0,23.0,74.0,66.0,890.0
890,381.0,10.0,336.0,95.0,1003.0,43.0,76.0,2079.0,58.0,10.0,85.0,16.0,370.0,8.0,891.0
891,308.0,5.0,9.0,273.0,3.0,252.0,68.0,307.0,10.0,44.0,73.0,11.0,88.0,22.0,892.0
892,4430.0,77.0,1266.0,1220.0,612.0,118.0,498.0,4986.0,1567.0,116.0,174.0,107.0,348.0,76.0,893.0
893,195.0,25.0,122.0,506.0,869.0,692.0,457.0,826.0,124.0,21.0,84.0,19.0,750.0,26.0,894.0
894,145.0,20.0,44.0,199.0,279.0,253.0,41.0,203.0,22.0,34.0,157.0,51.0,84.0,117.0,895.0
895,19.0,37.0,94.0,690.0,19.0,663.0,64.0,118.0,926.0,37.0,47.0,95.0,232.0,104.0,896.0
896,98.0,15.0,101.0,294.0,11.0,163.0,381.0,508.0,278.0,15.0,90.0,44.0,54.0,73.0,897.0
897,139.0,36.0,15.0,107.0,21.0,13.0,28.0,71.0,47.0,11.0,46.0,39.0,5.0,23.0,898.0
898,275.0,13.0,214.0,278.0,149.0,400.0,111.0,1087.0,59.0,29.0,140.0,26.0,532.0,183.0,899.0
899,11.0,53.0,82.0,311.0,13.0,505.0,145.0,30.0,355.0,27.0,64.0,16.0,134.0,29.0,900.0
900,370.0,12.0,19.0,337.0,77.0,75.0,417.0,215.0,342.0,29.0,53.0,17.0,21.0,13.0,901.0
901,50.0,12.0,62.0,367.0,15.0,248.0,368.0,381.0,351.0,11.0,131.0,15.0,203.0,53.0,902.0
902,1921.0,5.0,131.0,808.0,8.0,47.0,818.0,1803.0,1310.0,13.0,35.0,24.0,43.0,15.0,903.0
903,36.0,6.0,2.0,137.0,78.0,212.0,379.0,236.0,51.0,3.0,62.0,11.0,38.0,16.0,904.0
904,87.0,24.0,553.0,201.0,36.0,295.0,21.0,1443.0,137.0,86.0,200.0,30.0,404.0,71.0,905.0
905,97.0,13.0,44.0,109.0,37.0,97.0,34.0,440.0,16.0,27.0,63.0,13.0,142.0,33.0,906.0
906,33.0,38.0,281.0,279.0,939.0,283.0,465.0,312.0,53.0,48.0,91.0,37.0,194.0,50.0,907.0
907,172.0,0.0,147.0,186.0,19.0,45.0,414.0,822.0,297.0,0.0,13.0,5.0,67.0,4.0,908.0
908,705.0,29.0,1203.0,262.0,93.0,39.0,22.0,2141.0,376.0,52.0,63.0,11.0,216.0,34.0,909.0
909,131.0,2.0,16.0,16.0,4.0,16.0,10.0,130.0,10.0,7.0,61.0,15.0,42.0,13.0,910.0
910,526.0,66.0,82.0,2304.0,48.0,1726.0,345.0,1238.0,452.0,78.0,224.0,47.0,469.0,147.0,911.0
911,38.0,9.0,335.0,215.0,60.0,684.0,216.0,1230.0,76.0,9.0,144.0,10.0,1076.0,69.0,912.0
912,273.0,8.0,443.0,111.0,164.0,53.0,41.0,614.0,235.0,23.0,18.0,0.0,15.0,4.0,913.0
913,65.0,3.0,250.0,411.0,12.0,338.0,1086.0,1152.0,353.0,6.0,41.0,2.0,323.0,12.0,914.0
914,59.0,7.0,1135.0,738.0,6.0,309.0,142.0,4185.0,85.0,22.0,46.0,13.0,103.0,9.0,915.0
915,209.0,53.0,1117.0,429.0,13.0,506.0,167.0,1072.0,320.0,129.0,129.0,189.0,1161.0,236.0,916.0
916,462.0,73.0,649.0,959.0,652.0,683.0,550.0,2626.0,202.0,259.0,400.0,129.0,1250.0,228.0,917.0
917,475.0,10.0,271.0,550.0,59.0,132.0,800.0,1743.0,467.0,42.0,31.0,6.0,239.0,25.0,918.0
918,113.0,11.0,36.0,259.0,9.0,255.0,26.0,161.0,62.0,27.0,64.0,2.0,25.0,9.0,919.0
919,1942.0,28.0,932.0,695.0,327.0,211.0,76.0,5834.0,357.0,31.0,313.0,25.0,821.0,66.0,920.0
920,31.0,12.0,67.0,607.0,47.0,467.0,84.0,230.0,171.0,73.0,86.0,28.0,217.0,56.0,921.0
921,8.0,38.0,14.0,153.0,18.0,443.0,52.0,70.0,21.0,138.0,137.0,11.0,250.0,20.0,922.0
922,23.0,30.0,25.0,539.0,64.0,255.0,636.0,243.0,456.0,15.0,16.0,11.0,102.0,9.0,923.0
923,143.0,6.0,8.0,320.0,19.0,256.0,355.0,214.0,182.0,11.0,132.0,60.0,45.0,112.0,924.0
924,182.0,16.0,50.0,384.0,145.0,183.0,474.0,738.0,125.0,14.0,51.0,1.0,72.0,6.0,925.0
925,69.0,21.0,777.0,1000.0,32.0,3467.0,246.0,1086.0,625.0,33.0,235.0,26.0,2514.0,74.0,926.0
926,229.0,8.0,338.0,26.0,2.0,24.0,10.0,385.0,37.0,7.0,20.0,13.0,30.0,25.0,927.0
927,133.0,28.0,9.0,234.0,12.0,104.0,235.0,164.0,82.0,27.0,67.0,21.0,18.0,57.0,928.0
928,67.0,5.0,30.0,330.0,32.0,230.0,366.0,250.0,82.0,6.0,62.0,10.0,36.0,50.0,929.0
929,73.0,71.0,39.0,1032.0,168.0,673.0,173.0,248.0,179.0,48.0,73.0,7.0,161.0,47.0,930.0
930,1626.0,21.0,20.0,726.0,12.0,172.0,84.0,638.0,512.0,18.0,47.0,16.0,60.0,13.0,931.0
931,1125.0,9.0,402.0,922.0,295.0,275.0,33.0,889.0,617.0,4.0,30.0,3.0,219.0,6.0,932.0
932,37.0,15.0,3.0,468.0,8.0,336.0,581.0,216.0,311.0,7.0,24.0,7.0,87.0,9.0,933.0
933,565.0,22.0,68.0,921.0,978.0,1041.0,167.0,1814.0,68.0,37.0,256.0,12.0,620.0,75.0,934.0
934,182.0,0.0,11.0,249.0,32.0,164.0,249.0,224.0,123.0,0.0,29.0,0.0,38.0,3.0,935.0
935,77.0,12.0,5.0,183.0,175.0,179.0,32.0,250.0,7.0,78.0,83.0,20.0,18.0,19.0,936.0
936,23.0,18.0,28.0,468.0,0.0,269.0,384.0,155.0,384.0,29.0,30.0,13.0,37.0,7.0,937.0
937,548.0,8.0,64.0,445.0,54.0,92.0,557.0,597.0,290.0,15.0,33.0,3.0,43.0,6.0,938.0
938,58.0,12.0,50.0,596.0,111.0,1494.0,94.0,359.0,61.0,17.0,142.0,1.0,178.0,22.0,939.0
939,527.0,5.0,18.0,597.0,91.0,262.0,24.0,173.0,222.0,4.0,54.0,11.0,15.0,9.0,940.0
940,94.0,21.0,28.0,255.0,1410.0,1108.0,558.0,174.0,167.0,22.0,206.0,54.0,237.0,49.0,941.0
941,73.0,40.0,40.0,58.0,735.0,37.0,151.0,81.0,46.0,27.0,94.0,218.0,25.0,56.0,942.0
942,448.0,35.0,23.0,618.0,62.0,195.0,487.0,570.0,239.0,42.0,78.0,19.0,35.0,36.0,943.0
943,26.0,2.0,68.0,41.0,3.0,140.0,10.0,248.0,42.0,15.0,5.0,1.0,132.0,6.0,944.0
944,135.0,11.0,258.0,94.0,9.0,151.0,5.0,320.0,39.0,17.0,35.0,26.0,43.0,34.0,945.0
945,81.0,49.0,191.0,199.0,18.0,720.0,45.0,344.0,28.0,54.0,103.0,60.0,366.0,166.0,946.0
946,545.0,0.0,14.0,89.0,6.0,2.0,27.0,188.0,161.0,6.0,26.0,2.0,4.0,4.0,947.0
947,25.0,25.0,62.0,80.0,43.0,51.0,35.0,164.0,29.0,106.0,36.0,57.0,61.0,51.0,948.0
948,62.0,5.0,86.0,187.0,14.0,82.0,275.0,363.0,166.0,6.0,23.0,1.0,44.0,13.0,949.0
949,149.0,152.0,20.0,92.0,127.0,99.0,80.0,306.0,13.0,80.0,331.0,32.0,51.0,236.0,950.0
950,91.0,144.0,49.0,1347.0,38.0,389.0,468.0,261.0,674.0,41.0,143.0,32.0,98.0,210.0,951.0
951,311.0,11.0,172.0,101.0,311.0,44.0,151.0,518.0,16.0,17.0,140.0,84.0,128.0,91.0,952.0
952,26.0,34.0,77.0,109.0,22.0,176.0,36.0,289.0,19.0,102.0,108.0,76.0,227.0,123.0,953.0
953,15.0,4.0,33.0,538.0,425.0,337.0,222.0,114.0,115.0,11.0,63.0,25.0,59.0,29.0,954.0
954,1132.0,2.0,160.0,584.0,16.0,65.0,532.0,1060.0,362.0,41.0,94.0,46.0,26.0,38.0,955.0
955,13.0,26.0,54.0,107.0,4.0,162.0,146.0,126.0,30.0,24.0,60.0,59.0,104.0,159.0,956.0
956,37.0,19.0,147.0,336.0,6.0,458.0,58.0,257.0,45.0,67.0,61.0,24.0,257.0,55.0,957.0
957,130.0,3.0,812.0,45.0,16.0,142.0,6.0,559.0,104.0,3.0,56.0,9.0,159.0,37.0,958.0
958,20.0,21.0,16.0,424.0,9.0,365.0,161.0,280.0,269.0,36.0,33.0,22.0,85.0,25.0,959.0
959,172.0,15.0,55.0,231.0,488.0,21.0,461.0,334.0,181.0,23.0,28.0,28.0,10.0,23.0,960.0
960,40.0,9.0,112.0,86.0,98.0,85.0,61.0,420.0,49.0,16.0,25.0,16.0,248.0,30.0,961.0
961,645.0,11.0,24.0,321.0,12.0,135.0,13.0,131.0,140.0,13.0,150.0,37.0,25.0,59.0,962.0
962,74.0,64.0,33.0,156.0,25.0,20.0,214.0,117.0,101.0,44.0,139.0,145.0,12.0,138.0,963.0
963,292.0,13.0,14.0,132.0,4.0,5.0,37.0,134.0,54.0,46.0,46.0,27.0,9.0,46.0,964.0
964,8.0,12.0,48.0,85.0,0.0,299.0,45.0,196.0,19.0,141.0,129.0,40.0,186.0,151.0,965.0
965,261.0,80.0,96.0,807.0,6.0,402.0,149.0,399.0,90.0,67.0,207.0,28.0,74.0,152.0,966.0
966,334.0,14.0,196.0,24.0,21.0,21.0,8.0,324.0,14.0,7.0,90.0,41.0,27.0,52.0,967.0
967,110.0,13.0,3.0,252.0,0.0,220.0,30.0,100.0,21.0,31.0,66.0,6.0,15.0,29.0,968.0
968,120.0,94.0,477.0,250.0,456.0,164.0,148.0,469.0,36.0,63.0,295.0,93.0,120.0,225.0,969.0
969,52.0,25.0,440.0,43.0,7.0,57.0,19.0,496.0,38.0,16.0,39.0,96.0,211.0,131.0,970.0
970,44.0,5.0,29.0,641.0,10.0,518.0,227.0,190.0,72.0,17.0,40.0,4.0,93.0,19.0,971.0
971,41.0,0.0,232.0,110.0,21.0,237.0,40.0,438.0,75.0,8.0,21.0,6.0,225.0,7.0,972.0
972,6685.0,7.0,120.0,199.0,5.0,92.0,266.0,491.0,28.0,1.0,48.0,2.0,50.0,29.0,973.0
973,322.0,25.0,680.0,528.0,1427.0,542.0,386.0,6171.0,111.0,30.0,560.0,36.0,1977.0,128.0,974.0
974,134.0,34.0,15.0,238.0,142.0,251.0,204.0,77.0,35.0,121.0,218.0,135.0,26.0,120.0,975.0
975,564.0,0.0,14.0,513.0,136.0,396.0,45.0,72.0,47.0,23.0,62.0,5.0,13.0,4.0,976.0
976,21.0,36.0,150.0,220.0,0.0,167.0,49.0,284.0,160.0,48.0,21.0,8.0,30.0,36.0,977.0
977,110.0,14.0,7.0,126.0,11.0,136.0,30.0,114.0,19.0,13.0,131.0,21.0,23.0,53.0,978.0
978,6.0,12.0,158.0,52.0,3.0,342.0,17.0,186.0,18.0,67.0,68.0,20.0,323.0,36.0,979.0
979,21.0,25.0,208.0,135.0,5.0,266.0,57.0,253.0,33.0,21.0,42.0,8.0,281.0,42.0,980.0
980,86.0,28.0,243.0,446.0,54.0,439.0,208.0,878.0,132.0,79.0,91.0,28.0,730.0,66.0,981.0
981,63.0,0.0,179.0,35.0,15.0,97.0,7.0,194.0,8.0,7.0,17.0,3.0,31.0,6.0,982.0
982,42.0,9.0,82.0,581.0,282.0,929.0,157.0,323.0,217.0,22.0,70.0,13.0,462.0,29.0,983.0
983,1698.0,92.0,1000.0,499.0,24.0,242.0,138.0,2203.0,247.0,121.0,135.0,60.0,325.0,111.0,984.0
984,128.0,91.0,66.0,1729.0,158.0,1360.0,546.0,347.0,811.0,47.0,128.0,26.0,441.0,71.0,985.0
985,630.0,16.0,59.0,1197.0,110.0,260.0,1333.0,721.0,1487.0,24.0,119.0,13.0,73.0,20.0,986.0
986,11.0,9.0,210.0,113.0,4.0,316.0,38.0,181.0,50.0,14.0,20.0,14.0,521.0,48.0,987.0
987,50.0,54.0,17.0,661.0,33.0,644.0,313.0,175.0,211.0,62.0,101.0,12.0,263.0,99.0,988.0
988,123.0,4.0,19.0,1125.0,568.0,960.0,204.0,426.0,127.0,10.0,112.0,7.0,413.0,15.0,989.0
989,47.0,9.0,130.0,54.0,9.0,258.0,42.0,486.0,82.0,40.0,42.0,8.0,306.0,34.0,990.0
990,577.0,60.0,164.0,984.0,92.0,2027.0,229.0,2334.0,83.0,52.0,532.0,74.0,1219.0,132.0,991.0
991,12.0,17.0,31.0,348.0,26.0,314.0,80.0,102.0,52.0,25.0,227.0,44.0,90.0,160.0,992.0
992,85.0,25.0,40.0,719.0,8.0,455.0,1235.0,539.0,482.0,63.0,104.0,16.0,154.0,119.0,993.0
993,32.0,38.0,30.0,440.0,17.0,624.0,93.0,174.0,48.0,107.0,178.0,125.0,187.0,389.0,994.0
994,5.0,16.0,5.0,126.0,6.0,361.0,47.0,53.0,15.0,10.0,70.0,5.0,139.0,29.0,995.0
995,31.0,25.0,157.0,320.0,708.0,837.0,89.0,162.0,138.0,9.0,118.0,87.0,521.0,232.0,996.0
996,498.0,122.0,769.0,158.0,10.0,56.0,41.0,828.0,246.0,119.0,79.0,204.0,90.0,127.0,997.0
997,33.0,8.0,36.0,148.0,19.0,319.0,99.0,373.0,30.0,13.0,78.0,5.0,283.0,49.0,998.0
998,56.0,0.0,86.0,64.0,0.0,103.0,15.0,247.0,28.0,5.0,39.0,2.0,56.0,9.0,999.0
999,118.0,6.0,331.0,95.0,11.0,75.0,71.0,777.0,119.0,51.0,30.0,20.0,288.0,43.0,1000.0
1000,61.0,14.0,13.0,202.0,9.0,366.0,37.0,117.0,19.0,7.0,150.0,7.0,42.0,25.0,1001.0
1001,1419.0,35.0,37.0,1646.0,527.0,116.0,1102.0,574.0,1324.0,41.0,226.0,40.0,116.0,100.0,1002.0
1002,20.0,24.0,52.0,93.0,92.0,257.0,35.0,132.0,7.0,18.0,222.0,9.0,190.0,61.0,1003.0
1003,24.0,14.0,15.0,411.0,2.0,405.0,56.0,65.0,66.0,35.0,56.0,9.0,105.0,21.0,1004.0
1004,120.0,14.0,356.0,84.0,8.0,364.0,39.0,745.0,60.0,14.0,41.0,45.0,501.0,73.0,1005.0
1005,8.0,115.0,15.0,178.0,5.0,179.0,185.0,141.0,38.0,35.0,159.0,14.0,29.0,240.0,1006.0
1006,519.0,37.0,248.0,172.0,4.0,112.0,21.0,1076.0,53.0,80.0,100.0,58.0,202.0,72.0,1007.0
1007,8.0,60.0,9.0,97.0,9.0,249.0,29.0,64.0,4.0,131.0,136.0,9.0,56.0,74.0,1008.0
1008,214.0,11.0,313.0,198.0,14.0,57.0,32.0,409.0,66.0,9.0,28.0,10.0,15.0,6.0,1009.0
1009,19.0,64.0,42.0,298.0,4.0,196.0,172.0,106.0,80.0,100.0,84.0,29.0,58.0,156.0,1010.0
1010,213.0,16.0,117.0,128.0,281.0,56.0,249.0,503.0,41.0,10.0,67.0,30.0,152.0,51.0,1011.0
1011,7.0,31.0,49.0,158.0,7.0,512.0,26.0,108.0,18.0,23.0,80.0,15.0,276.0,103.0,1012.0
1012,24.0,8.0,94.0,328.0,57.0,439.0,79.0,134.0,67.0,49.0,62.0,16.0,331.0,56.0,1013.0
1013,61.0,49.0,48.0,82.0,391.0,30.0,127.0,138.0,13.0,41.0,97.0,114.0,15.0,144.0,1014.0
1014,25.0,16.0,17.0,384.0,105.0,367.0,68.0,120.0,199.0,6.0,25.0,16.0,143.0,26.0,1015.0
1015,9.0,45.0,12.0,165.0,17.0,311.0,47.0,40.0,15.0,48.0,102.0,47.0,75.0,253.0,1016.0
1016,55.0,12.0,153.0,67.0,19.0,150.0,57.0,457.0,46.0,33.0,53.0,7.0,250.0,37.0,1017.0
1017,33.0,42.0,52.0,556.0,65.0,728.0,140.0,169.0,135.0,70.0,84.0,148.0,527.0,205.0,1018.0
